date,open,close,high,low,volume
2020-04-03,23.206,22.056,23.206,21.626,428536.0
2020-04-07,22.586,22.896,23.016,22.276,350140.0
2020-04-08,22.406,22.506,22.736,22.166,248427.0
2020-04-09,22.506,22.756,23.256,22.296,273924.0
2020-04-10,22.366,23.236,24.006,21.736,416676.0
2020-04-13,23.306,22.566,23.906,22.416,294894.0
2020-04-14,22.576,23.506,23.506,22.156,260358.0
2020-04-15,23.306,23.166,23.946,22.986,228575.0
2020-04-16,22.816,23.196,23.526,22.666,192679.0
2020-04-17,23.346,23.006,23.686,22.906,213656.0
2020-04-20,22.656,23.346,23.486,22.266,196876.0
2020-04-21,22.846,22.506,23.136,22.106,268185.0
2020-04-22,22.706,22.996,23.526,22.706,307111.0
2020-04-23,23.046,24.406,24.906,23.026,411406.0
2020-04-24,24.306,22.846,24.426,22.716,290953.0
2020-04-27,22.506,20.456,22.506,20.336,326143.0
2020-04-28,20.106,20.646,21.196,19.966,193052.0
2020-04-29,20.756,21.636,21.776,20.566,219884.0
2020-04-30,22.106,22.626,23.126,21.756,222334.0
2020-05-06,22.906,22.956,23.686,22.696,275375.0
2020-05-07,22.966,22.986,23.336,22.726,168145.0
2020-05-08,23.256,22.896,23.356,22.736,175573.0
2020-05-11,23.156,25.106,25.416,23.156,474786.0
2020-05-12,25.106,24.736,25.366,24.086,223887.0
2020-05-13,24.606,24.326,24.816,24.216,176980.0
2020-05-14,24.196,24.006,24.266,23.716,127010.0
2020-05-15,24.456,24.016,24.546,23.976,139038.0
2020-05-18,24.386,23.636,24.466,23.626,151333.0
2020-05-19,24.656,25.366,26.056,24.476,326329.0
2020-05-20,25.146,24.076,25.436,23.926,216177.0
2020-05-21,24.506,24.666,25.496,24.506,220426.0
2020-05-22,24.406,23.806,24.666,23.606,144491.0
2020-05-25,23.726,22.756,23.746,22.176,188473.0
2020-05-26,23.006,23.556,23.596,22.696,132194.0
2020-05-27,23.536,23.726,24.136,22.816,142899.0
2020-05-28,23.446,23.046,23.446,22.826,101145.0
2020-05-29,22.976,23.186,23.206,22.686,63572.0
2020-06-01,23.416,24.106,24.246,23.416,147363.0
2020-06-02,24.116,24.906,25.056,24.116,188796.0
2020-06-03,26.036,27.266,27.626,26.036,486020.0
2020-06-04,27.266,27.006,27.696,26.676,260518.0
2020-06-05,26.886,26.616,27.126,26.306,134086.0
2020-06-08,27.606,28.246,28.476,27.366,267608.0
2020-06-09,27.986,28.136,28.246,27.526,129010.0
2020-06-10,28.136,28.096,28.586,27.506,131037.0
2020-06-11,28.096,27.266,28.096,27.076,133076.0
2020-06-12,25.906,27.076,27.476,25.356,178585.0
2020-06-15,26.756,26.606,27.276,26.106,142655.0
2020-06-16,27.156,27.736,28.246,26.926,132174.0
2020-06-17,28.416,28.926,29.106,27.836,169434.0
2020-06-18,28.906,28.706,29.206,28.586,101225.0
2020-06-19,29.176,28.906,29.466,28.546,111546.0
2020-06-22,28.956,28.586,29.306,28.476,99740.0
2020-06-23,28.726,28.336,28.806,28.116,92584.0
2020-06-24,28.406,28.646,29.066,28.056,88473.0
2020-06-29,28.156,28.126,28.476,27.706,118045.0
2020-06-30,28.336,28.706,28.886,28.306,95918.0
2020-07-01,28.746,28.846,29.026,28.206,113712.0
2020-07-02,28.706,29.596,30.556,28.516,167708.0
2020-07-03,29.675,29.845,30.625,29.545,146068.0
2020-07-06,29.765,31.315,31.625,29.765,200604.0
2020-07-07,31.855,31.105,32.305,31.095,183154.0
2020-07-08,31.065,30.495,31.245,29.745,269553.0
2020-07-09,30.215,31.625,31.665,29.865,218935.0
2020-07-10,31.135,29.925,31.135,29.565,281917.0
2020-07-13,30.125,30.985,31.125,29.415,251597.0
2020-07-14,30.565,30.015,30.965,29.545,195642.0
2020-07-15,30.415,29.225,31.095,28.815,189886.0
2020-07-16,29.365,27.265,29.945,27.165,205890.0
2020-07-17,27.155,27.265,27.465,26.515,185385.0
2020-07-20,27.465,29.425,29.605,27.465,225963.0
2020-07-21,29.755,29.735,30.295,29.195,190599.0
2020-07-22,30.665,30.995,31.535,30.245,319819.0
2020-07-23,30.645,30.165,30.965,29.715,215926.0
2020-07-24,29.815,28.165,30.305,28.045,170197.0
2020-07-27,28.505,29.115,29.165,27.945,125105.0
2020-07-28,29.105,28.315,29.365,27.905,188911.0
2020-07-29,28.265,29.795,29.815,27.875,146883.0
2020-07-30,30.135,29.865,30.435,29.765,147226.0
2020-07-31,29.695,29.205,30.045,28.945,155174.0
2020-08-03,29.455,29.415,29.645,29.065,99329.0
2020-08-04,29.715,28.735,30.225,28.545,145991.0
2020-08-05,28.735,29.045,29.325,28.465,97891.0
2020-08-06,29.495,29.265,30.865,29.055,195191.0
2020-08-07,29.455,27.815,29.455,27.425,191809.0
2020-08-10,27.865,29.565,29.835,27.825,196817.0
2020-08-11,30.365,31.455,32.535,30.365,401250.0
2020-08-12,32.765,31.465,32.865,30.445,239552.0
2020-08-13,31.835,31.055,32.315,30.765,146210.0
2020-08-14,30.785,31.155,31.285,30.065,160644.0
2020-08-17,31.195,31.845,32.035,30.885,160689.0
2020-08-18,31.835,31.265,31.835,30.965,115766.0
2020-08-19,31.265,30.375,31.285,30.365,105408.0
2020-08-20,30.085,30.155,30.655,29.895,82813.0
2020-08-21,30.345,30.535,30.785,29.965,98180.0
2020-08-24,30.565,31.515,31.535,30.395,154317.0
2020-08-25,31.365,31.765,32.105,31.205,154227.0
2020-08-26,32.455,31.005,32.555,30.565,142719.0
2020-08-27,30.855,31.565,31.705,30.665,86802.0
2020-08-28,31.475,31.855,32.165,31.065,109824.0
2020-08-31,31.895,32.115,32.845,31.675,160772.0
2020-09-01,32.115,31.915,32.585,31.665,85401.0
2020-09-02,32.175,32.445,32.765,31.775,104656.0
2020-09-03,32.715,31.465,32.715,31.295,95239.0
2020-09-04,30.665,30.615,30.965,30.315,91801.0
2020-09-07,30.465,28.645,30.565,28.195,246357.0
2020-09-08,28.645,28.925,29.155,27.945,123661.0
2020-09-09,27.965,26.735,27.965,25.865,152081.0
2020-09-10,26.865,26.895,27.455,26.675,88462.0
2020-09-11,26.565,27.065,27.255,26.465,58277.0
2020-09-14,27.165,27.195,27.665,26.925,75827.0
2020-09-15,27.155,29.065,29.165,27.075,141091.0
2020-09-16,29.065,28.565,29.435,28.405,64842.0
2020-09-17,28.865,29.025,29.525,28.615,87025.0
2020-09-18,29.045,29.635,29.865,28.975,104073.0
2020-09-21,29.475,29.095,30.065,28.905,87938.0
2020-09-22,28.795,28.735,29.345,28.525,78885.0
2020-09-23,28.895,28.685,29.175,28.565,65240.0
2020-09-24,28.365,27.635,28.515,27.605,68917.0
2020-09-25,27.845,28.135,28.455,27.845,64687.0
2020-09-28,28.325,27.775,28.445,27.625,65059.0
2020-09-29,27.905,28.905,29.135,27.905,72838.0
2020-09-30,28.835,27.645,28.905,27.505,83152.0
2020-10-09,28.365,28.625,29.015,28.215,105295.0
2020-10-12,28.445,28.695,28.715,28.095,122963.0
2020-10-13,28.615,28.345,28.615,28.015,99660.0
2020-10-14,28.335,27.715,28.515,27.695,83129.0
2020-10-15,27.865,26.995,28.115,26.965,110186.0
2020-10-16,26.915,26.535,27.165,26.345,102759.0
2020-10-19,26.665,26.615,27.105,26.465,97099.0
2020-10-20,26.465,26.295,26.685,25.945,77781.0
2020-10-21,26.465,25.925,26.505,25.615,71931.0
2020-10-22,25.635,25.365,25.645,24.405,127271.0
2020-10-23,25.375,25.655,26.105,25.295,81172.0
2020-10-26,25.375,25.795,25.995,24.845,58639.0
2020-10-27,25.565,25.665,25.785,25.245,40637.0
2020-10-28,25.665,26.775,27.005,25.365,87772.0
2020-10-29,26.035,25.985,26.455,25.895,89917.0
2020-10-30,25.925,24.595,25.925,24.465,103813.0
2020-11-02,24.185,23.315,24.225,22.895,215381.0
2020-11-03,23.875,24.225,25.205,23.865,131017.0
2020-11-04,24.425,25.865,26.435,23.805,198986.0
2020-11-05,25.295,24.415,25.335,23.945,265126.0
2020-11-06,24.085,23.395,24.085,23.075,195920.0
2020-11-09,23.595,24.565,24.815,23.595,188279.0
2020-11-10,26.195,26.815,27.205,26.195,476488.0
2020-11-11,27.465,26.985,28.065,26.675,375926.0
2020-11-12,27.265,27.775,28.095,26.675,169733.0
2020-11-13,27.855,27.655,27.905,26.955,176693.0
2020-11-16,27.855,29.185,29.615,27.685,294658.0
2020-11-17,29.685,30.635,31.065,29.315,261095.0
2020-11-18,30.635,30.025,31.145,29.515,201064.0
2020-11-19,30.045,30.945,31.225,29.735,149191.0
2020-11-20,30.665,31.465,32.095,30.625,130919.0
2020-11-23,31.565,33.565,34.295,31.365,262920.0
2020-11-24,33.705,33.815,34.335,32.645,185503.0
2020-11-25,34.815,34.245,35.895,33.905,270482.0
2020-11-26,34.625,33.465,34.835,33.055,187781.0
2020-11-27,32.865,33.425,34.035,32.845,129087.0
2020-11-30,33.765,34.855,35.865,33.735,214269.0
2020-12-01,34.365,34.825,35.185,33.665,118218.0
2020-12-02,34.765,34.925,35.255,34.415,97071.0
2020-12-03,34.745,34.075,34.795,33.465,152527.0
2020-12-04,34.245,34.625,34.845,33.765,108967.0
2020-12-07,34.425,35.085,35.545,34.415,100020.0
2020-12-08,35.165,34.805,35.165,34.015,80632.0
2020-12-09,34.805,33.265,34.965,33.265,135395.0
2020-12-10,34.335,33.765,34.365,33.085,68571.0
2020-12-11,34.565,35.115,35.765,34.565,160866.0
2020-12-14,35.345,35.245,35.765,34.315,87733.0
2020-12-15,35.245,34.615,35.365,34.045,79508.0
2020-12-16,35.115,35.295,35.545,34.765,78724.0
2020-12-17,35.315,35.365,36.515,34.785,111426.0
2020-12-18,35.355,34.145,35.355,33.685,125110.0
2020-12-21,33.325,32.915,33.605,30.575,259895.0
2020-12-22,32.545,31.445,33.145,31.365,141667.0
2020-12-23,31.285,31.915,32.265,31.065,103850.0
2020-12-24,32.375,31.385,33.065,31.325,61499.0
2020-12-25,31.355,31.775,31.845,30.985,59683.0
2020-12-28,31.765,30.865,31.765,30.695,87179.0
2020-12-29,30.725,31.385,31.565,30.525,105620.0
2020-12-30,31.045,31.905,32.645,31.045,106082.0
2020-12-31,32.535,32.865,32.915,31.485,119738.0
2021-01-04,32.695,31.795,32.845,30.975,159449.0
2021-01-05,31.775,31.585,33.125,31.545,179250.0
2021-01-06,33.075,33.915,34.955,33.075,284080.0
2021-01-07,33.815,36.135,36.235,33.475,221391.0
2021-01-08,36.415,35.315,36.425,34.745,147955.0
2021-01-11,35.975,37.075,38.315,35.975,232758.0
2021-01-12,36.725,40.175,40.995,36.465,226377.0
2021-01-13,41.165,41.255,42.945,40.425,200947.0
2021-01-14,40.665,40.965,41.715,39.865,113090.0
2021-01-15,40.915,40.595,42.265,40.095,129992.0
2021-01-18,40.595,42.615,42.815,39.825,141938.0
2021-01-19,42.545,42.745,44.015,42.025,110476.0
2021-01-20,42.865,43.205,43.545,42.065,90762.0
2021-01-21,43.335,43.635,44.365,42.845,114322.0
2021-01-22,43.655,44.375,44.515,42.085,150535.0
2021-01-25,43.995,43.765,44.935,43.175,99183.0
2021-01-26,43.655,43.075,44.085,42.165,97293.0
2021-01-27,42.785,43.125,44.085,42.375,60694.0
2021-01-28,41.865,41.665,42.915,40.985,114393.0
2021-01-29,41.965,40.855,42.265,40.045,81661.0
2021-02-01,41.635,43.085,43.225,40.985,111251.0
2021-02-02,43.815,45.465,45.925,43.745,139501.0
2021-02-03,47.395,46.525,47.825,45.765,133846.0
2021-02-04,47.265,47.015,48.595,46.045,131106.0
2021-02-05,47.115,46.725,48.015,45.985,115180.0
2021-02-08,46.625,49.055,50.795,46.015,171401.0
2021-02-09,49.125,51.045,52.045,49.065,139981.0
2021-02-10,50.475,50.665,51.015,48.215,157026.0
2021-02-18,54.875,54.465,55.755,53.065,222023.0
2021-02-19,53.985,48.805,54.335,48.805,235180.0
2021-02-22,49.175,49.845,50.935,47.025,241161.0
2021-02-23,50.185,46.765,50.425,46.395,201361.0
2021-02-24,46.285,41.875,46.985,41.875,278656.0
2021-02-25,43.065,41.165,43.845,40.665,260409.0
2021-02-26,38.995,40.365,41.025,38.865,145494.0
2021-03-01,41.255,40.265,41.255,39.745,134249.0
2021-03-02,40.265,40.565,40.675,39.375,129177.0
2021-03-03,40.465,41.665,41.975,39.895,115608.0
2021-03-04,41.685,41.235,42.535,40.045,121902.0
2021-03-05,41.845,42.365,42.845,40.975,131137.0
2021-03-08,43.815,42.855,45.025,42.545,170994.0
2021-03-09,41.065,38.355,41.125,38.355,155413.0
2021-03-10,37.885,36.265,37.885,35.565,168565.0
2021-03-11,36.465,36.195,37.055,35.545,153687.0
2021-03-12,36.485,35.985,36.585,34.725,161135.0
2021-03-15,35.555,34.445,35.665,34.195,122678.0
2021-03-16,34.505,32.965,34.655,32.695,163139.0
2021-03-17,33.195,33.745,33.925,32.555,95982.0
2021-03-18,33.665,34.075,34.345,33.525,92117.0
2021-03-19,32.445,33.855,34.355,32.365,103717.0
2021-03-22,33.775,33.645,34.445,33.145,78892.0
2021-03-23,33.895,33.205,33.985,32.765,88884.0
2021-03-24,32.865,32.505,33.275,32.085,63915.0
2021-03-25,32.915,32.915,33.545,32.365,81634.0
2021-03-26,32.915,33.555,33.815,32.665,82738.0
2021-03-29,34.035,33.505,34.095,32.965,70202.0
2021-03-30,33.215,34.725,35.165,33.145,114315.0
2021-03-31,34.735,32.815,34.855,32.015,156760.0
2021-04-01,32.445,32.895,32.895,31.685,78299.0
2021-04-02,33.065,33.355,33.645,32.675,67572.0
2021-04-06,33.345,33.445,33.515,33.065,51907.0
2021-04-07,33.875,32.345,33.985,32.205,104418.0
2021-04-08,32.205,31.715,32.315,31.595,115333.0
2021-04-09,31.835,31.315,32.145,31.225,86225.0
2021-04-12,31.635,29.865,31.855,29.265,165043.0
2021-04-13,29.805,30.125,30.695,29.765,81827.0
2021-04-14,29.975,31.065,31.415,29.765,95912.0
2021-04-15,31.365,30.975,31.445,30.085,91408.0
2021-04-16,30.905,31.545,31.695,30.665,75168.0
2021-04-19,31.165,31.575,32.165,30.745,105937.0
2021-04-20,31.415,31.065,31.655,30.875,103542.0
2021-04-21,30.875,30.955,31.235,30.505,81352.0
2021-04-22,31.075,30.765,31.315,30.645,54604.0
2021-04-23,31.045,31.125,31.135,30.285,73143.0
2021-04-26,31.195,30.845,31.665,30.615,88026.0
2021-04-27,30.655,30.355,30.665,29.265,123360.0
2021-04-28,30.215,32.405,32.525,30.215,176734.0
2021-04-29,32.405,32.045,32.745,31.725,107278.0
2021-04-30,32.025,30.875,32.035,30.755,107991.0
2021-05-06,31.765,33.865,34.025,31.365,234959.0
2021-05-07,33.865,34.865,35.545,33.375,211331.0
2021-05-10,35.245,35.445,35.595,34.365,133050.0
2021-05-11,34.855,33.815,34.855,32.565,132101.0
2021-05-12,33.465,34.345,34.565,33.455,75094.0
2021-05-13,34.065,33.965,34.845,33.625,81513.0
2021-05-14,33.675,33.655,33.945,32.595,115384.0
2021-05-17,34.315,35.465,35.465,33.915,107127.0
2021-05-18,35.605,37.545,37.825,35.605,125989.0
2021-05-19,36.785,37.615,38.865,36.375,126571.0
2021-05-20,36.445,36.755,37.495,35.765,102620.0
2021-05-21,36.915,35.675,37.265,35.505,79058.0
2021-05-24,36.055,37.065,37.245,35.885,67477.0
2021-05-25,37.855,37.215,38.035,36.585,68398.0
2021-05-26,35.515,35.815,36.165,34.315,132921.0
2021-05-27,35.465,37.075,37.255,34.745,102169.0
2021-05-28,36.865,37.535,37.805,36.615,89711.0
2021-05-31,37.775,37.855,38.105,36.185,75792.0
2021-06-01,37.965,37.515,38.015,36.735,84637.0
2021-06-02,37.985,37.515,39.365,37.385,127711.0
2021-06-03,37.965,38.535,39.275,37.865,127013.0
2021-06-04,37.965,38.605,38.855,37.315,75284.0
2021-06-07,38.945,39.635,40.175,38.925,116253.0
2021-06-08,39.635,38.065,39.765,38.015,68067.0
2021-06-09,38.585,39.225,39.585,38.365,86324.0
2021-06-10,39.075,38.675,39.865,38.545,70264.0
2021-06-11,38.865,38.255,39.015,37.465,76895.0
2021-06-15,38.375,37.265,38.825,36.465,85100.0
2021-06-16,37.725,36.715,37.835,36.545,61616.0
2021-06-17,36.335,36.725,37.095,35.895,53967.0
2021-06-18,36.075,37.265,37.615,35.505,73478.0
2021-06-21,37.265,40.535,41.195,36.865,152712.0
2021-06-22,41.175,42.915,42.985,40.305,135637.0
2021-06-23,42.915,42.985,43.505,42.415,80305.0
2021-06-24,42.895,43.665,43.725,42.045,70358.0
2021-06-25,43.465,43.125,44.465,42.745,75109.0
2021-06-28,43.215,41.855,43.365,41.735,75222.0
2021-06-29,41.865,41.565,43.005,41.315,65211.0
2021-06-30,41.715,42.745,43.195,41.105,59852.0
2021-07-01,43.045,41.845,43.045,41.245,47711.0
2021-07-02,42.275,41.225,43.665,41.145,69962.0
2021-07-05,40.765,44.125,44.325,40.555,89430.0
2021-07-06,44.495,44.545,45.175,43.065,76719.0
2021-07-07,43.405,43.085,44.435,41.645,97454.0
2021-07-08,42.595,42.105,43.345,41.175,76038.0
2021-07-09,42.045,43.515,43.995,41.415,54463.0
2021-07-12,44.225,42.025,44.505,41.845,58733.0
2021-07-13,42.025,41.035,42.145,40.535,76791.0
2021-07-14,41.095,41.245,41.465,40.295,41924.0
2021-07-15,41.125,39.185,41.125,38.725,99188.0
2021-07-16,39.195,38.155,39.435,37.905,79505.0
2021-07-19,38.145,37.625,38.455,37.545,51101.0
2021-07-20,36.045,36.615,37.175,35.635,100844.0
2021-07-21,37.055,38.665,38.765,37.055,69140.0
2021-07-22,39.285,40.655,41.145,38.795,95293.0
2021-07-23,42.155,41.305,42.585,41.295,107828.0
2021-07-26,41.315,39.655,41.675,39.355,72413.0
2021-07-27,39.945,38.735,40.675,38.545,57537.0
2021-07-28,37.575,38.125,39.135,37.575,75179.0
2021-07-29,38.725,36.895,38.975,36.595,97538.0
2021-07-30,36.985,35.945,37.125,35.865,77303.0
2021-08-02,36.035,36.405,37.165,34.955,102728.0
2021-08-03,36.415,35.725,36.645,35.625,70253.0
2021-08-04,35.485,36.635,36.915,35.245,66669.0
2021-08-05,36.315,35.715,36.625,35.385,60272.0
2021-08-06,35.445,35.785,36.295,35.245,46644.0
2021-08-09,35.245,37.225,37.585,34.785,95099.0
2021-08-10,37.035,37.525,37.585,36.665,63059.0
2021-08-11,37.805,37.095,38.145,36.925,49922.0
2021-08-12,37.135,36.555,37.535,36.125,60540.0
2021-08-13,36.525,36.675,36.975,36.045,30613.0
2021-08-16,36.675,38.785,39.125,36.605,86002.0
2021-08-17,38.335,36.265,38.445,35.955,91691.0
2021-08-18,35.855,36.185,36.495,35.405,39709.0
2021-08-19,36.045,33.585,36.145,33.545,101520.0
2021-08-20,33.645,33.095,33.935,32.555,59086.0
2021-08-23,33.225,33.845,35.465,33.045,85474.0
2021-08-24,35.045,34.725,35.275,34.235,61196.0
2021-08-25,35.665,35.615,36.245,34.485,101662.0
2021-08-26,35.135,34.165,35.525,34.055,56362.0
2021-08-27,33.945,33.795,34.835,33.515,99869.0
2021-08-30,34.125,33.765,34.985,33.435,75201.0
2021-08-31,33.765,34.905,35.145,33.735,68943.0
2021-09-01,34.915,38.595,38.595,34.665,165511.0
2021-09-02,38.505,37.835,39.505,36.605,117755.0
2021-09-03,38.145,37.445,38.395,37.045,84422.0
2021-09-06,39.245,41.385,41.385,39.245,167256.0
2021-09-07,41.965,40.845,42.295,40.045,140158.0
2021-09-08,41.165,40.975,42.875,40.395,122579.0
2021-09-09,41.945,43.135,43.845,41.905,185218.0
2021-09-10,42.975,40.825,42.975,40.545,110523.0
2021-09-13,40.515,40.975,41.325,39.625,81057.0
2021-09-14,41.545,42.705,44.755,41.415,162610.0
2021-09-15,42.145,43.715,44.645,41.625,119944.0
2021-09-16,44.635,44.695,47.735,44.445,186778.0
2021-09-17,44.995,46.635,47.705,43.885,132659.0
2021-09-22,45.255,48.535,48.885,44.955,110475.0
2021-09-23,49.045,48.415,49.145,47.245,121150.0
2021-09-24,48.355,46.345,49.415,45.605,109223.0
2021-09-27,47.215,47.415,48.245,45.945,84649.0
2021-09-28,47.735,49.945,50.545,47.735,121344.0
2021-09-29,47.735,45.645,49.945,44.925,143546.0
2021-09-30,45.885,46.465,47.195,44.625,80118.0
2021-10-08,48.925,48.435,49.555,46.405,120977.0
2021-10-11,48.435,48.795,49.475,47.505,73993.0
2021-10-12,48.575,45.665,48.885,44.745,112581.0
2021-10-13,46.615,43.435,46.835,42.545,86592.0
2021-10-14,43.435,44.915,45.615,42.855,47130.0
2021-10-15,45.105,45.145,45.695,43.345,59938.0
2021-10-18,45.195,47.625,48.305,44.615,71570.0
2021-10-19,47.685,49.255,49.695,46.925,79749.0
2021-10-20,48.545,47.155,48.605,46.875,61033.0
2021-10-21,47.995,47.585,48.245,46.545,52213.0
2021-10-22,47.525,44.625,47.525,44.545,86477.0
2021-10-25,44.385,46.555,46.805,44.385,68044.0
2021-10-26,46.365,46.865,47.745,46.105,43406.0
2021-10-27,44.045,45.045,46.175,41.985,130239.0
2021-10-28,44.065,43.045,45.695,41.975,115694.0
2021-10-29,42.945,40.335,43.295,39.945,120330.0
2021-11-01,40.055,39.295,40.335,38.955,110723.0
2021-11-02,39.105,38.695,39.545,37.455,145046.0
2021-11-03,38.735,39.435,40.065,38.055,70054.0
2021-11-04,39.045,38.125,39.205,37.545,150242.0
2021-11-05,37.765,37.715,38.645,37.575,81563.0
2021-11-08,38.045,38.345,39.225,37.855,63293.0
2021-11-09,38.345,40.115,40.675,38.195,104687.0
2021-11-10,41.865,41.045,42.325,38.915,116990.0
2021-11-11,41.025,40.545,41.025,40.005,55456.0
2021-11-12,40.095,39.545,40.715,39.355,54218.0
2021-11-15,39.395,40.925,40.975,38.805,62918.0
2021-11-16,40.595,39.765,40.845,39.635,52024.0
2021-11-17,39.565,40.045,40.055,38.955,45879.0
2021-11-18,39.735,38.035,39.735,37.775,113270.0
2021-11-19,37.875,37.855,38.545,37.575,109221.0
2021-11-22,37.685,37.395,38.045,37.245,92483.0
2021-11-23,37.385,37.045,37.395,36.745,71150.0
2021-11-24,38.045,37.705,38.255,37.075,68561.0
2021-11-25,37.425,37.735,37.845,36.855,58842.0
2021-11-26,37.345,37.515,37.725,36.945,43057.0
2021-11-29,36.065,36.665,37.445,35.605,101875.0
2021-11-30,36.745,37.075,37.705,36.745,69958.0
2021-12-01,37.495,38.145,38.345,37.085,100082.0
2021-12-02,38.005,36.985,38.135,36.835,71765.0
2021-12-03,36.995,37.265,37.435,36.745,52774.0
2021-12-06,37.365,36.345,37.535,36.215,75016.0
2021-12-07,36.725,36.615,36.925,36.255,49433.0
2021-12-08,38.545,38.865,40.045,37.545,174609.0
2021-12-09,38.045,37.045,38.545,37.005,167031.0
2021-12-10,36.855,37.675,38.135,36.765,83752.0
2021-12-13,39.315,39.295,40.295,38.555,176910.0
2021-12-14,39.335,38.705,39.345,38.295,72649.0
2021-12-15,38.405,38.045,38.655,37.845,66075.0
2021-12-16,38.095,38.705,38.795,37.925,53741.0
2021-12-17,38.725,37.875,39.005,37.605,68660.0
2021-12-20,37.395,37.735,38.345,37.265,49212.0
2021-12-21,37.445,36.955,37.675,36.795,70172.0
2021-12-22,37.295,37.145,37.635,37.035,41738.0
2021-12-23,37.515,37.435,37.695,36.805,40691.0
2021-12-24,37.575,38.295,38.345,36.865,54820.0
2021-12-27,38.145,37.475,38.295,37.355,49570.0
2021-12-28,37.725,38.155,38.525,37.555,51836.0
2021-12-29,38.175,38.455,38.535,37.695,50983.0
2021-12-30,38.435,38.385,38.595,38.085,41757.0
2021-12-31,38.245,38.045,38.595,38.045,43429.0
2022-01-04,38.195,38.435,38.585,37.805,47452.0
2022-01-05,38.845,39.415,40.915,38.645,145236.0
2022-01-06,39.575,40.125,40.925,39.515,93956.0
2022-01-07,40.445,41.625,41.865,40.445,150064.0
2022-01-10,42.035,41.445,42.145,40.645,82870.0
2022-01-11,41.225,41.595,42.675,40.845,74824.0
2022-01-12,42.045,42.015,42.995,41.155,109280.0
2022-01-13,42.095,42.295,43.065,41.655,89801.0
2022-01-14,42.345,41.545,42.535,41.055,79554.0
2022-01-17,42.485,42.045,42.855,41.345,83780.0
2022-01-18,42.065,42.545,42.735,41.805,86740.0
2022-01-19,43.035,43.315,44.045,42.745,96768.0
2022-01-20,43.295,43.995,44.505,42.245,92536.0
2022-01-21,43.975,43.195,44.425,42.865,90393.0
2022-01-24,42.595,41.585,44.005,40.735,141646.0
2022-01-25,41.605,40.545,41.905,40.385,70058.0
2022-01-26,41.055,40.975,41.745,40.555,52306.0
2022-01-27,41.175,40.155,41.495,39.765,57847.0
2022-01-28,41.185,39.465,41.185,39.345,55469.0
2022-02-07,42.045,43.205,43.605,41.335,131225.0
2022-02-08,42.665,43.845,44.065,42.245,113254.0
2022-02-09,43.565,45.305,45.575,42.955,104119.0
2022-02-10,45.045,44.595,45.545,44.305,63594.0
2022-02-11,44.125,44.065,45.305,43.825,68615.0
2022-02-14,44.945,44.265,46.175,43.725,70081.0
2022-02-15,44.255,43.475,44.495,43.135,57859.0
2022-02-16,42.845,42.525,42.845,40.925,69170.0
2022-02-17,42.045,42.055,42.895,41.605,54075.0
2022-02-18,41.765,42.055,42.445,41.255,56139.0
2022-02-21,42.175,41.495,42.265,40.955,59572.0
2022-02-22,42.045,41.385,43.155,40.345,112381.0
2022-02-23,41.385,41.025,41.525,40.565,53047.0
2022-02-24,40.925,42.585,43.155,40.795,138935.0
2022-02-25,41.485,42.035,42.545,40.915,85424.0
2022-02-28,42.535,42.695,43.925,42.205,99178.0
2022-03-01,42.485,41.275,42.775,40.575,78188.0
2022-03-02,42.845,43.745,44.425,41.645,179006.0
2022-03-03,44.545,45.765,46.335,43.395,203846.0
2022-03-04,44.795,43.595,45.175,43.285,140854.0
2022-03-07,44.865,42.705,45.285,42.325,94683.0
2022-03-08,41.945,43.345,44.495,41.945,164768.0
2022-03-09,44.535,43.645,45.395,42.125,154216.0
2022-03-10,42.145,43.655,44.185,40.645,146591.0
2022-03-11,43.485,45.545,46.405,42.745,163833.0
2022-03-14,45.395,44.825,46.245,44.645,92657.0
2022-03-15,43.845,40.265,43.945,40.225,104851.0
2022-03-16,40.935,39.775,41.125,37.545,119868.0
2022-03-17,39.855,41.145,41.625,39.035,101324.0
2022-03-18,41.985,43.065,43.485,41.725,82897.0
2022-03-21,43.545,42.695,43.545,42.125,52924.0
2022-03-22,43.045,44.355,44.545,43.045,61298.0
2022-03-23,43.845,43.995,44.495,43.155,52734.0
2022-03-24,44.725,44.335,45.035,43.885,55879.0
2022-03-25,43.745,43.615,44.205,43.155,34432.0
2022-03-28,43.005,43.815,44.535,42.655,58245.0
2022-03-29,43.045,42.305,43.745,41.865,67052.0
2022-03-30,42.585,41.545,42.675,40.335,83892.0
2022-03-31,41.235,40.195,41.405,39.195,84532.0
2022-04-01,39.525,39.965,40.585,39.395,80077.0
2022-04-06,40.145,40.545,40.975,39.355,70985.0
2022-04-07,40.045,39.625,40.445,39.375,41411.0
2022-04-08,39.645,38.535,39.725,38.115,60001.0
2022-04-11,38.525,36.705,38.525,36.645,57591.0
2022-04-12,36.675,38.045,38.145,36.185,51486.0
2022-04-13,38.385,37.395,39.015,37.375,41706.0
2022-04-14,37.575,37.295,38.095,37.185,22175.0
2022-04-15,36.885,38.175,39.125,36.045,55407.0
2022-04-18,38.345,35.875,39.035,35.045,76116.0
2022-04-19,36.045,35.845,36.875,35.565,60543.0
2022-04-20,35.555,33.255,35.805,33.165,95562.0
2022-04-21,33.245,30.485,33.245,30.225,162237.0
2022-04-22,30.485,30.415,31.375,30.185,113149.0
2022-04-25,30.275,27.935,30.275,27.515,96701.0
